鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
大同區,房地(土地+建物),臺北市大同區民權西路１４４巷５弄５號十七樓,10.86,商,,,1110725,土地2建物1車位0,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790323,123.37,1,2,1,有,有,24500000,198590,,0.0,0,,RPVPMLRJRHHGFBA58DA,92.81,0.0,12.36,有,117
萬華區,房地(土地+建物),臺北市萬華區桂林路２４６巷１６號三樓,13.35,都市：其他:第四之一種住宅區。,,,1110728,土地4建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680419,48.26,1,1,1,有,無,6300000,130543,,0.0,0,陽台外推；其他增建；,RPPNMLRKQHHGFBA77DA,41.25,0.0,7.01,無,
文山區,房地(土地+建物),臺北市文山區辛亥路四段１６６巷５號四樓,26.93,都市：其他:第三種住宅區。,,,1110721,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,108.93,3,2,1,有,無,13580000,124667,,0.0,0,其他增建；,RPUNMLTJQHHGFAA28DA,85.42,0.0,23.51,無,
文山區,房地(土地+建物)+車位,臺北市文山區木新路二段４３巷２５號二樓,58.53,住,,,1110708,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070103,269.16999999999996,0,0,0,無,有,45500000,192732,坡道平面,47.1,2700000,,RPOOMLTLQHHGFAA97DA,120.26,4.42,16.14,有,
大同區,房地(土地+建物),臺北市大同區重慶北路一段２２號十樓之３,15.96,商,,,1110718,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700130,175.65,4,2,2,有,有,26000000,148022,,0.0,0,一親等親屬間之交易,RPUNMLRLPHHGFBA28DA,151.32,0.0,2.52,有,
萬華區,房地(土地+建物),臺北市萬華區青年路１６８巷４９弄５９號五樓,11.36,住,,,1110713,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640523,38.65,1,1,1,有,有,5500000,142303,,0.0,0,頂樓加蓋；其他增建；,RPSPMLMJQHHGFBA67DA,32.51,0.0,0.0,無,118
中正區,房地(土地+建物),臺北市中正區羅斯福路二段７０號八樓之８,3.26,商,,,1110721,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780701,42.89,2,1,1,有,有,12400000,289112,,0.0,0,,RPQNMLRJRHHGFAA77DA,34.53,0.0,0.0,有,119
大同區,房地(土地+建物),臺北市大同區歸綏街１６０巷１號九樓之１,17.84,商,,,1110703,土地4建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850530,103.47,3,2,2,有,有,21750000,210206,,0.0,0,陽台外推；其他增建；,RPTPMLMKQHHGFBA87DA,69.1,0.64,6.89,有,120
萬華區,房地(土地+建物),臺北市萬華區西藏路４９２號六樓之３,22.97,商,,,1110724,土地3建物1車位0,六層,七層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0720311,117.67,3,2,3,有,有,16000000,135973,,0.0,0,陽台外推；其他增建；,RPQOMLPJRHHGFBA77DA,82.78,0.0,17.37,有,
內湖區,房地(土地+建物),臺北市內湖區新明路２１９巷１弄２２號,136.0,工,,,1110705,土地1建物1車位0,全,二層,透天厝,工業用,鋼筋混凝土造,0611226,163.08,0,0,0,無,無,36800000,225656,,0.0,0,其他增建；,RPWPMLPKPHHGFCA48DA,163.08,0.0,0.0,無,121
中山區,房地(土地+建物)+車位,臺北市中山區樂群二路２９９號十樓之７,19.72,都市：其他:娛樂區(供娛樂健身使用不得作住宅使用)。,,,1110725,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0970603,72.44,1,1,1,有,有,15940000,267955,坡道機械,19.67,1800000,,RPPQMLMKQHHGFCA67DA,31.95,0.89,3.08,有,122
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路五段４５０巷２１弄９號,24.18,住,,,1110722,土地1建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880731,127.42999999999999,2,2,1,有,有,27770000,217924,坡道平面,0.0,2800000,,RPPPMLRKQHHGFCA08DA,61.5,3.48,5.04,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段５６巷１號七樓之３,33.46,住,,,1110725,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960523,198.92000000000002,3,2,2,有,有,43800000,220189,坡道平面,32.76,0,陽台外推；,RPPPMLOLQHHGFCA87DA,100.77,4.01,10.44,有,123
中山區,房地(土地+建物)+車位,臺北市中山區松江路１６４巷６３號四樓,16.36,商,,,1110730,土地2建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040312,86.72999999999999,2,1,1,有,有,20300000,234060,塔式車位,23.15,0,塔式車位在地下第一層。陽台外推；夾層；其他增建；,RPVPMLLMQHHGFCA28DA,33.84,2.31,6.53,有,124
中山區,房地(土地+建物),臺北市中山區長安東路一段５３巷１之５號五樓之１,10.12,商,,,1110727,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670502,58.230000000000004,2,1,1,有,有,10800000,185471,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPOOMLSJRHHGFCA97DA,41.86,0.0,5.52,有,125
中山區,房地(土地+建物),臺北市中山區雙城街４６巷１７號五樓之４,7.16,商,,,1110730,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0700915,39.72,1,1,1,有,有,7000000,176234,,0.0,0,室內外推使用空間廚房,RPQQMLRJRHHGFCA28DA,28.05,0.0,0.0,有,
信義區,房地(土地+建物),臺北市信義區崇德街３１巷５弄１５號五樓,30.22,商,,,1110729,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760514,124.42,3,2,2,有,有,21360000,171677,,0.0,0,頂樓增建部分僅有屋頂並沒有牆壁係開放空間僅為防水及隔熱,RPOOMLMJRHHGFDA47DA,96.98,0.0,10.74,無,126
士林區,房地(土地+建物)+車位,臺北市士林區天玉街１０４號六樓之２,27.38,住,,,1110730,土地1建物3車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840619,141.96,3,2,2,有,有,29000000,204283,升降機械,0.0,0,41776建號及41775建號打通使用陽台外推；其他增建；,RPTNMLMKQHHGFEA97DA,66.08,20.87,7.84,有,
士林區,房地(土地+建物),臺北市士林區福志路１４巷２５號四樓,39.8,住,,,1110731,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740104,144.01,3,2,2,有,無,12000000,83328,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLKKRHHGFEA47DA,125.73,0.0,12.75,無,
士林區,房地(土地+建物),臺北市士林區福志路１４巷２５號五樓,39.8,住,,,1110731,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740104,144.01,3,2,2,有,無,12000000,83328,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLKKRHHGFEA57DA,125.73,0.0,12.75,無,
大安區,房地(土地+建物),臺北市大安區信義路四段２５號十樓之４,3.25,商,,,1110726,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0671127,29.49,1,1,1,有,有,10800000,366226,,0.0,0,,RPOOMLQLQHHGFFA18DA,22.82,0.0,1.31,有,127
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路三段２６１之１號十一樓,12.67,商,,,1110723,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980122,159.7,3,2,2,有,有,46000000,288040,塔式車位,10.93,0,塔式車位在地下三層。陽台外推；其他增建；,RPXQMLTKQHHGFFA86DA,84.88,7.92,6.19,有,128
萬華區,房地(土地+建物),臺北市萬華區萬大路４４９巷２７之１號四樓,16.55,都市：其他:第三種住宅區。,,,1110717,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701020,54.88,3,1,2,有,無,5540000,100948,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLMKRHHGFBA57EA,50.65,0.0,4.22,無,129
內湖區,房地(土地+建物)+車位,臺北市內湖區基湖路１０巷５２號五樓,47.33,工,,,1110714,土地1建物1車位2,五層,八層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0880415,332.33000000000004,0,0,0,無,有,40000000,120362,坡道平面,69.82,0,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLMKRHHGFCA77EA,226.39,3.85,0.0,有,
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路１５７巷６２號五樓,52.73,,住宅區,,1110709,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970612,245.07,4,2,2,有,有,52722500,215132,坡道平面,0.0,2500000,,RPQRMLLJQHHGFDA87EA,131.25,5.92,13.32,有,
中正區,房地(土地+建物),臺北市中正區羅斯福路二段４８巷３號五樓,10.18,商,,,1110730,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960308,53.760000000000005,1,1,1,有,有,18000000,334821,,0.0,0,陽台外推；,RPQQMLTJOHHGFAA08EA,29.88,0.54,5.29,有,130
北投區,房地(土地+建物),臺北市北投區中央北路四段５８３巷１１弄２號,171.0,商,,,1110715,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0550101,196.85,7,4,4,有,無,27500000,139700,,0.0,0,,RPOOMLMKRHHGFEA77EA,196.85,0.0,0.0,無,
松山區,房地(土地+建物),臺北市松山區健康路５８巷１１號,26.51,住,,,1110725,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700115,88.44,2,2,2,有,無,26000000,293985,,0.0,0,,RPXRMLLJQHHGFDA58EA,77.35,11.09,0.0,無,131
中山區,房地(土地+建物),臺北市中山區中山北路二段６２巷３０弄３號三樓,25.7,住,,,1110705,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641106,92.75,4,0,4,有,無,20000000,215633,,0.0,0,,RPQRMLQKOHHGFCA18EA,82.38,0.0,10.37,無,
內湖區,房地(土地+建物)+車位,臺北市內湖區行愛路１４１巷２８號三樓,166.8,工,,,1110730,土地1建物2車位3,三層,五層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0910102,617.6099999999999,0,0,0,無,有,62500000,101197,坡道平面,0.0,0,,RPUNMLNKRHHGFCA18EA,278.02,0.0,0.0,有,
內湖區,房地(土地+建物),臺北市內湖區港華街１０７巷１３號三樓,25.75,住,,,1110730,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681121,91.05,5,0,5,有,無,15800000,173531,,0.0,0,陽台外推；,RPPUMLNKRHHGFCA38EA,80.7,0.0,10.35,無,132
文山區,房地(土地+建物)+車位,臺北市文山區指南路三段３２巷３號七樓之２,22.07,住,,,1110730,土地2建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990729,117.16,2,1,2,有,有,12000000,102424,升降機械,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLNKRHHGFAA67EA,55.43,9.61,3.52,有,
北投區,房地(土地+建物),臺北市北投區吉利街２５７巷３弄５號,39.25,住,,,1110721,土地2建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651111,104.54,3,2,2,有,無,2000000,19131,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUPMLNKRHHGFEA48DA,104.54,0.0,0.0,無,
北投區,房地(土地+建物),臺北市北投區行義路１４２之５號地下一樓,5.43,都市：其他:第二種住宅區。,,,1110710,土地2建物1車位0,地下一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0701120,32.29,0,1,1,有,有,3000000,92908,,0.0,0,,RPPQMLMLQHHGFEA97DA,22.56,0.0,0.0,有,133
士林區,房地(土地+建物),臺北市士林區福華路１４１巷２４號,28.0,住,,,1110715,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0610713,86.02,1,1,1,有,無,30000000,348756,,0.0,0,其他增建；,RPPPMLKMQHHGFEA77DA,86.02,0.0,0.0,無,
北投區,土地,洲美段一小段380地號,123.0,農,,,1110727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4880000,39675,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPUQMLKMQHHGFEA38DA,0.0,0.0,0.0,無,
北投區,房地(土地+建物),臺北市北投區中央南路二段１２之２３號八樓,7.85,工,,,1110729,土地1建物1車位0,八層,十九層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1040828,49.290000000000006,1,1,1,有,有,8300000,168391,,0.0,0,,RPVNMLNLQHHGFEA38DA,27.71,1.93,3.1,有,134
信義區,房地(土地+建物),臺北市信義區虎林街２４２巷１９號,23.89,住,,,1110711,土地4建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700116,96.69,3,2,2,有,無,9600000,99286,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOKRHHGFDA77DA,81.79,14.9,0.0,無,
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段１８０巷９２號九樓,26.76,住,,,1110729,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050322,190.56,3,2,2,有,有,41500000,254387,坡道平面,37.25,2500000,,RPSPMLMKRHHGFCA97DA,87.11,8.35,8.02,有,
松山區,房地(土地+建物),臺北市松山區八德路四段６３６號三樓之９,6.04,商,,,1110728,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021216,61.18000000000001,1,1,1,有,有,17450000,285224,,0.0,0,陽台外推；,RPQNMLOLQHHGFDA87DA,25.22,6.04,7.91,有,135
松山區,房地(土地+建物),臺北市松山區光復北路６０巷４３號四樓,44.5,住,,,1110710,土地2建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,135.67,3,2,2,有,無,29200000,215228,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPPOMLTKQHHGFDA28DA,135.67,0.0,0.0,無,
信義區,房地(土地+建物),臺北市信義區崇德街１４６巷４號五樓,27.2,住,,,1110728,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680918,103.2,3,2,2,有,無,15660000,151744,,0.0,0,陽台外推；其他增建；,RPTNMLMLQHHGFDA97DA,86.19,0.0,17.01,無,
中山區,房地(土地+建物),臺北市中山區民生東路二段１１５巷２８弄２４號二樓,47.75,住,,,1110716,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601005,129.48,3,2,2,有,無,24500000,189218,,0.0,0,其他增建；,RPTNMLLJRHHGFCA67DA,129.48,0.0,0.0,無,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號十一樓,12.11,住,,,1110719,土地1建物1車位1,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,104.62,2,2,1,有,有,19500000,227851,坡道平面,30.01,2500000,,RPTNMLNLQHHGFCA97DA,40.1,3.95,3.71,有,136
中山區,房地(土地+建物),臺北市中山區民生東路二段４８號,399.0,商,,,1110728,土地6建物3車位0,全,二層,透天厝,,加強磚造,,544.14,0,0,0,無,無,323469300,594460,,0.0,0,具重建或重劃、都更等效益；,RPWOMLPLPHHGFCA48DA,544.14,0.0,0.0,無,
萬華區,房地(土地+建物)+車位,臺北市萬華區萬大路２７７巷１４弄１６號二樓,39.46,住,,,1110722,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971128,189.18,3,2,2,有,有,30550000,188407,坡道平面,40.3,2500000,,RPQNMLQLQHHGFBA87DA,84.81,4.94,12.51,有,
萬華區,房地(土地+建物)+車位,臺北市萬華區西園路二段１４７號九樓,34.41,商,,,1110727,土地1建物1車位2,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000826,241.82,4,2,2,有,有,33900000,140187,升降平面,0.0,2700000,,RPTPMLRJRHHGFBA38DA,129.35,7.31,8.7,有,137
萬華區,房地(土地+建物)+車位,臺北市萬華區漢口街二段５１號九樓之８,6.99,商,,,1110723,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010530,109.34,2,1,1,有,有,20800000,190232,塔式車位,18.66,0,塔式車位位於地下四層。陽台外推；,RPRNMLKKQHHGFBA27DA,42.9,2.89,12.72,有,
文山區,房地(土地+建物),臺北市文山區景華街１７４號三樓,31.75,都市：其他:第三種住宅區。,,,1110729,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681201,99.91,2,2,1,有,無,15730000,157442,,0.0,0,陽台外推；,RPSNMLKKQHHGFAA27DA,89.83,0.0,10.08,無,138
文山區,房地(土地+建物)+車位,臺北市文山區樟新街１５巷１１號六樓,22.53,住,,,1110716,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860123,130.04,3,2,1,有,有,16150000,124193,坡道機械,0.0,0,陽台外推；夾層；其他增建；,RPXNMLLKQHHGFAA87DA,40.19,53.02,7.18,有,
文山區,房地(土地+建物),臺北市文山區和興路４４巷７０號二樓,53.75,住,,,1110728,土地1建物1車位0,二層，三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780419,178.72,4,2,2,有,無,21800000,121979,,0.0,0,陽台外推；其他增建；,RPWNMLTKQHHGFAA58DA,143.11,0.0,19.66,無,
萬華區,房地(土地+建物),臺北市萬華區長泰街７３巷２７弄１號二樓,25.81,住,,,1110724,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700930,94.39,3,1,2,有,無,11580000,122682,,0.0,0,,RPQQMLNJQHHGFBA67DA,79.64,0.0,14.75,無,
大同區,房地(土地+建物)+車位,臺北市大同區華亭街１號五樓之２,15.1,商,,,1110719,土地1建物1車位1,五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100611,194.21,3,2,2,有,有,38000000,195664,坡道平面,37.82,0,,RPXNMLSJRHHGFBA68DA,90.55,4.71,10.33,有,139
大同區,房地(土地+建物)+車位,臺北市大同區昌吉街３２號三樓,33.33,住,,,1110726,土地1建物1車位2,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010112,308.14,4,2,2,有,有,55800000,236664,坡道平面,93.5,5000000,梯廳。其他增建；,RPSOMLSJRHHGFBA28DA,120.23,13.42,6.31,有,
內湖區,房地(土地+建物),臺北市內湖區內湖路二段１７９巷４８弄１４號五樓,47.06,住,,,1110728,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720314,113.81,3,2,2,有,有,20340000,178719,,0.0,0,頂樓加蓋；其他增建；,RPXPMLQKQHHGFCA78DA,91.3,0.0,12.6,無,
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段１５０巷１０號五樓之１,22.99,住,,,1110709,土地1建物1車位2,五層，電梯樓梯間,三十層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0861024,230.95000000000002,4,2,2,有,有,56000000,242477,坡道平面,0.0,6000000,陽台外推；,RPQNMLNLQHHGFDA77DA,197.03,1.69,14.18,有,
中山區,房地(土地+建物),臺北市中山區松江路８號八樓之２１,2.45,商,,,1110729,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0661102,28.73,1,0,1,有,有,5160000,179603,,0.0,0,,RPSNMLNKRHHGFCA87DA,19.78,0.0,3.15,有,
中山區,房地(土地+建物),臺北市中山區松江路８號八樓之２０,3.38,商,,,1110729,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0661102,37.45,1,0,1,有,有,6720000,179439,,0.0,0,,RPROMLNKRHHGFCA87DA,26.72,0.0,2.91,有,
北投區,房地(土地+建物),臺北市北投區吉利街３６９巷１２號,25.67,住,,,1110724,土地1建物1車位0,一層，騎樓,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0581031,68.8,2,1,1,有,無,14530000,211192,,0.0,0,,RPROMLMLQHHGFEA97DA,68.8,0.0,0.0,無,
士林區,土地,菁山段二小段292地號,1051.0,都市：其他:保護區。,,,1110720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8800000,8373,,0.0,0,越界占用之協議買賣,RPOPMLNKRHHGFEA87DA,0.0,0.0,0.0,無,
大安區,房地(土地+建物)+車位,臺北市大安區仁愛路三段３１巷１６號,118.43,住,,,1110707,土地2建物1車位1,一層，電梯樓梯間，地下一層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0841018,498.06,0,0,0,無,無,130000000,261013,升降平面,0.0,0,,RPOOMLMJRHHGFFA67DA,324.98,22.88,0.0,有,
信義區,房地(土地+建物),臺北市信義區永吉路４４３巷１６號,37.0,商,,,1110706,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0700701,99.36,1,3,2,有,無,13000200,130839,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLOKRHHGFDA48EA,99.36,0.0,0.0,無,
信義區,房地(土地+建物),臺北市信義區忠孝東路五段７０３巷１弄３８之１號五樓,29.1,住,,,1110731,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720113,115.36,3,2,2,有,無,18620000,161408,,0.0,0,,RPQSMLLJQHHGFDA97EA,92.61,6.55,7.21,無,
大安區,房地(土地+建物),臺北市大安區大安路一段２０４號十樓之１,5.65,住,,,1110709,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971028,55.95,1,1,1,有,有,23880000,426810,,0.0,0,夾層；其他增建；,RPPOMLNLQHHGFFA97DA,25.24,9.43,1.32,有,140
松山區,房地(土地+建物),臺北市松山區民生東路四段９３號四樓,19.43,商,,,1110720,土地3建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680925,116.53999999999999,3,2,2,有,有,30000000,257422,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLMKRHHGFDA87DA,90.8,0.0,12.86,有,
信義區,房地(土地+建物),臺北市信義區基隆路一段１４１號十二樓之８,5.03,商,,,1110718,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0950126,78.74,2,1,1,有,有,20000000,254001,,0.0,0,其他增建；,RPPOMLMKRHHGFDA67DA,44.89,0.0,5.58,有,
中山區,房地(土地+建物),臺北市中山區長安東路二段２３０號十樓之３、十樓之４,16.58,商,,,1110707,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740418,166.29999999999998,4,2,2,有,有,36580000,219964,,0.0,0,陽台外推；,RPTNMLOKRHHGFCA08DA,139.1,0.0,6.41,有,141
松山區,房地(土地+建物),臺北市松山區復興北路３１３巷３７號三樓,35.7,住,,,1110722,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700905,195.85000000000002,3,2,2,有,有,36500000,186367,,0.0,0,陽台外推；,RPOOMLOJQHHGFDA57DA,153.08,0.0,22.88,有,
松山區,房地(土地+建物),臺北市松山區南京東路五段２３９號十三樓之９,4.18,都市：其他:聯合開發區(捷)。,,,1110728,土地1建物1車位0,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980331,52.4,1,0,1,有,有,13950000,266221,,0.0,0,,RPQPMLQKQHHGFDA18DA,31.08,0.0,3.46,有,
信義區,房地(土地+建物)+車位,臺北市信義區松仁路２４２號六樓,30.35,住,,,1110731,土地2建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851007,212.18,3,2,2,有,有,51580000,261835,坡道機械,22.06,1800000,陽台外推；其他增建；,RPVOMLRKQHHGFDA68DA,143.12,4.23,16.68,有,
松山區,房地(土地+建物)+車位,臺北市松山區寶清街１０３之１２號二樓,22.47,住,,,1110710,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061124,163.83,3,2,2,有,有,33800000,228724,坡道平面,29.17,3000000,其他增建；,RPUUMLOLQHHGFDA98DA,73.27,9.59,6.29,有,
大安區,房地(土地+建物),臺北市大安區永康街４７巷３１號四樓,36.25,住,,,1110731,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,108.49,5,3,3,有,無,37000000,341045,,0.0,0,陽台外推；頂樓加蓋；,RPVOMLPJRHHGFFA68DA,108.49,0.0,0.0,無,
大安區,房地(土地+建物),臺北市大安區仁愛路四段３００巷２５弄５號六樓,21.78,住,,,1110730,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730721,115.69,3,2,2,有,有,36880000,318783,,0.0,0,陽台外推；其他增建；,RPSOMLKMQHHGFFA08DA,93.91,0.0,14.95,有,
中山區,房地(土地+建物),臺北市中山區林森北路５００號九樓之２,4.37,商,,,1110725,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660912,54.39,1,1,1,有,有,11000000,202243,,0.0,0,,RPOPMLQKRHHGFCA08EA,42.01,0.0,0.0,有,
中山區,房地(土地+建物),臺北市中山區龍江路２８８號八樓之１,6.95,住,,,1110724,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0890302,33.61,1,1,1,有,有,8380000,249331,,0.0,0,,RPURMLQKOHHGFCA58EA,19.52,0.49,2.21,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路４１７巷３２號四樓,18.69,都市：其他:工商混合區(不得作住宅使用)。,,,1110730,土地2建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1001012,139.48000000000002,2,2,1,有,有,21300000,152710,坡道平面,0.0,2500000,其他增建；,RPVRMLQKOHHGFCA68EA,60.0,3.98,5.71,有,
